[19.11.2024, 11:19:17:693 CET] 00000037 com.ibm.ws.webcontainer                                      I SRVE0250I: Modu³ WWW lab1-1.0-SNAPSHOT zosta³ powi¹zany z hostem wirtualnym default_host.
[19.11.2024, 11:19:17:736 CET] 00000037 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Dostêpna aplikacja WWW (default_host): http://localhost:9080/perfumes/
[19.11.2024, 11:19:17:794 CET] 00000035 com.ibm.ws.session.WASSessionCore                            I SESN0176I: W odniesieniu do klucza aplikacji default_host/perfumes zostanie utworzony nowy kontekst sesji.
[19.11.2024, 11:19:17:810 CET] 00000035 com.ibm.ws.util                                              I SESN0172I: Mened¿er sesji korzysta przy generowaniu identyfikatora sesji z domyœlnej implementacji klasy SecureRandom jêzyka Java.
[19.11.2024, 11:19:17:861 CET] 00000035 org.apache.myfaces.webapp.MyFacesContainerInitializer        I Using io.openliberty.faces40.internal.ee.WASMyFacesContainerInitializer
[19.11.2024, 11:19:18:403 CET] 00000035 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Found jakarta.faces.application.ApplicationFactory factory implementation: io.openliberty.faces40.internal.config.WASApplicationFactoryImpl
[19.11.2024, 11:19:18:541 CET] 00000033 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: Automatycznie wygenerowano plik konfiguracyjny wtyczki serwera WWW dla tego serwera w katalogu C:\Users\pauli\OneDrive\Pulpit\semestr 7\Jee\lab6\jee6\jee6\target\liberty\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[19.11.2024, 11:19:18:854 CET] 00000035 org.apache.myfaces.util.ExternalSpecifications               I MyFaces Core CDI support enabled
[19.11.2024, 11:19:18:867 CET] 00000035 org.apache.myfaces.util.ExternalSpecifications               I MyFaces Core Bean Validation support disabled
[19.11.2024, 11:19:19:191 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I Scanning for context init parameters not defined. It is not necessary to define them all into your web.xml, they are just provided here for informative purposes. To disable this messages set org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS config param to 'false'
[19.11.2024, 11:19:19:192 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I Init context parameter found 'jakarta.faces.PROJECT_STAGE' set to 'Development'
[19.11.2024, 11:19:19:192 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.RESOURCE_EXCLUDES' found, using default value '.class .jsp .jspx .properties .xhtml .groovy'.
[19.11.2024, 11:19:19:192 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.STATE_SAVING_METHOD' found, using default value 'server'.
[19.11.2024, 11:19:19:192 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FULL_STATE_SAVING_VIEW_IDS' found.
[19.11.2024, 11:19:19:192 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.PARTIAL_STATE_SAVING' found, using default value 'true (false with 1.2 webapps)'.
[19.11.2024, 11:19:19:193 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.SERIALIZE_SERVER_STATE' found, using default value 'false'.
[19.11.2024, 11:19:19:193 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.DEFAULT_SUFFIX' found, using default value '.xhtml'.
[19.11.2024, 11:19:19:193 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_SUFFIX' found, using default value '.xhtml'.
[19.11.2024, 11:19:19:193 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_VIEW_MAPPINGS' found.
[19.11.2024, 11:19:19:193 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_BUFFER_SIZE' found, using default value '1024'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_DECORATORS' found.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_LIBRARIES' found.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_REFRESH_PERIOD' found, using default value '-1'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.VALIDATE_EMPTY_FIELDS' found, using default value 'auto'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.INTERPRET_EMPTY_STRING_SUBMITTED_VALUES_AS_NULL' found, using default value 'false'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLEAR_INPUT_WHEN_SUBMITTED_VALUE_IS_NULL_OR_EMPTY' found, using default value 'true'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.ALWAYS_PERFORM_VALIDATION_WHEN_REQUIRED_IS_TRUE' found, using default value 'false'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.VIEWROOT_PHASE_LISTENER_QUEUES_EXCEPTIONS' found, using default value 'false'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.DATETIMECONVERTER_DEFAULT_TIMEZONE_IS_SYSTEM_TIMEZONE' found, using default value 'false'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ENUM_CONVERTER_ALLOW_STRING_PASSTROUGH' found, using default value 'false'.
[19.11.2024, 11:19:19:194 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.CLIENT_WINDOW_MODE' found, using default value 'none'.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.NUMBER_OF_CLIENT_WINDOWS' found, using default value '10'.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.validator.DISABLE_DEFAULT_BEAN_VALIDATOR' found, using default value 'true'.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.validator.ENABLE_VALIDATE_WHOLE_BEAN' found, using default value 'false'.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.CONFIG_FILES' found.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.LIFECYCLE_ID' found.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.DISABLE_FACESSERVLET_TO_XHTML' found.
[19.11.2024, 11:19:19:196 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.AUTOMATIC_EXTENSIONLESS_MAPPING' found.
[19.11.2024, 11:19:19:197 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_LAMBDA_METAFACTORY' found, using default value 'false'.
[19.11.2024, 11:19:19:197 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_ENCRYPTION' found, using default value 'true'.
[19.11.2024, 11:19:19:197 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET' found.
[19.11.2024, 11:19:19:197 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM' found, using default value 'AES'.
[19.11.2024, 11:19:19:197 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET.CACHE' found.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.IV' found.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.PARAMETERS' found, using default value 'ECB/PKCS5Padding'.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIAL_FACTORY' found.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_CLIENT' found, using default value 'false'.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_ALGORITHM' found, using default value 'HmacSHA256'.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET' found.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET.CACHE' found.
[19.11.2024, 11:19:19:198 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CONFIG_REFRESH_PERIOD' found, using default value '2'.
[19.11.2024, 11:19:19:199 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_VIEWSTATE_ID' found, using default value 'true'.
